datetime,open,high,low,close,volume,hold
2026-02-04 11:15:00,14630.0,14665.0,14615.0,14645.0,7220,714946
2026-02-04 13:45:00,14635.0,14660.0,14625.0,14630.0,273,715420
2026-02-04 14:15:00,14630.0,14690.0,14610.0,14690.0,9013,718404
2026-02-04 14:45:00,14690.0,14695.0,14655.0,14675.0,23,718287
2026-02-04 15:00:00,14680.0,14685.0,14670.0,14680.0,142,716331
2026-02-04 21:30:00,14680.0,14750.0,14650.0,14735.0,76709,725956
2026-02-04 22:00:00,14735.0,14740.0,14665.0,14685.0,34989,725015
2026-02-04 22:30:00,14685.0,14720.0,14685.0,14705.0,12979,725323
2026-02-04 23:00:00,14705.0,14705.0,14655.0,14660.0,20596,723078
2026-02-05 09:30:00,14680.0,14710.0,14635.0,14640.0,1469,722767
2026-02-05 10:00:00,14635.0,14670.0,14635.0,14660.0,176,723161
2026-02-05 10:45:00,14665.0,14685.0,14610.0,14625.0,469,722702
2026-02-05 11:15:00,14625.0,14625.0,14550.0,14560.0,14313,716878
2026-02-05 13:45:00,14555.0,14660.0,14555.0,14615.0,409,715597
2026-02-05 14:15:00,14620.0,14650.0,14615.0,14645.0,541,714480
2026-02-05 14:45:00,14650.0,14650.0,14620.0,14630.0,723,713905
2026-02-05 15:00:00,14625.0,14645.0,14610.0,14610.0,14,711527
2026-02-05 21:30:00,14575.0,14600.0,14555.0,14580.0,59428,709122
2026-02-05 22:00:00,14585.0,14645.0,14580.0,14625.0,27194,708679
2026-02-05 22:30:00,14620.0,14630.0,14585.0,14600.0,11481,708555
2026-02-05 23:00:00,14600.0,14625.0,14585.0,14620.0,7260,707569
2026-02-06 09:30:00,14585.0,14620.0,14535.0,14565.0,43548,707890
2026-02-06 10:00:00,14560.0,14615.0,14560.0,14605.0,21073,706271
2026-02-06 10:45:00,14605.0,14650.0,14590.0,14630.0,21061,705270
2026-02-06 11:15:00,14625.0,14635.0,14600.0,14605.0,2869,704638
2026-02-06 13:45:00,14605.0,14625.0,14575.0,14615.0,15978,703566
2026-02-06 14:15:00,14615.0,14630.0,14590.0,14590.0,10426,703563
2026-02-06 14:45:00,14590.0,14615.0,14570.0,14575.0,14249,703693
2026-02-06 15:00:00,14575.0,14605.0,14575.0,14580.0,126,700974
2026-02-06 21:30:00,14615.0,14640.0,14575.0,14640.0,42318,704298
